GEO.id,GEO.id2,GEO.display-label,VD02,VD03,VD04
Id,Id2,Geography,Both sexes,Male,Female
1500000US511790103011,511790103011,"Block Group 1, Census Tract 103.01, Stafford County, Virginia",35.3,35.4,35.2
1500000US511790103012,511790103012,"Block Group 2, Census Tract 103.01, Stafford County, Virginia",38.5,39.0,38.2
1500000US511790103021,511790103021,"Block Group 1, Census Tract 103.02, Stafford County, Virginia",36.1,36.5,35.7
1500000US511790103022,511790103022,"Block Group 2, Census Tract 103.02, Stafford County, Virginia",30.2,30.4,29.9
1500000US511790103031,511790103031,"Block Group 1, Census Tract 103.03, Stafford County, Virginia",35.9,35.7,36.2
1500000US511790103032,511790103032,"Block Group 2, Census Tract 103.03, Stafford County, Virginia",32.3,32.5,32.1
1500000US511790103033,511790103033,"Block Group 3, Census Tract 103.03, Stafford County, Virginia",29.9,27.1,33.1
1500000US511790104031,511790104031,"Block Group 1, Census Tract 104.03, Stafford County, Virginia",31.6,31.3,32.0
1500000US511790104032,511790104032,"Block Group 2, Census Tract 104.03, Stafford County, Virginia",36.2,35.8,36.5
1500000US511790104041,511790104041,"Block Group 1, Census Tract 104.04, Stafford County, Virginia",39.8,38.7,41.1
1500000US511790104042,511790104042,"Block Group 2, Census Tract 104.04, Stafford County, Virginia",30.4,29.5,31.0
1500000US511790104043,511790104043,"Block Group 3, Census Tract 104.04, Stafford County, Virginia",37.6,35.5,39.5
1500000US511790104051,511790104051,"Block Group 1, Census Tract 104.05, Stafford County, Virginia",39.3,38.8,39.8
1500000US511790104052,511790104052,"Block Group 2, Census Tract 104.05, Stafford County, Virginia",36.4,35.7,37.6
1500000US511790104053,511790104053,"Block Group 3, Census Tract 104.05, Stafford County, Virginia",33.5,32.9,33.9
1500000US511790104061,511790104061,"Block Group 1, Census Tract 104.06, Stafford County, Virginia",32.7,32.4,33.2
1500000US511790105021,511790105021,"Block Group 1, Census Tract 105.02, Stafford County, Virginia",41.1,39.3,42.7
1500000US511790105022,511790105022,"Block Group 2, Census Tract 105.02, Stafford County, Virginia",45.3,42.8,47.2
1500000US511790105023,511790105023,"Block Group 3, Census Tract 105.02, Stafford County, Virginia",35.0,35.0,35.0
1500000US511790105031,511790105031,"Block Group 1, Census Tract 105.03, Stafford County, Virginia",40.8,39.6,41.9
1500000US511790105041,511790105041,"Block Group 1, Census Tract 105.04, Stafford County, Virginia",41.6,40.7,42.4
1500000US511818601001,511818601001,"Block Group 1, Census Tract 8601, Surry County, Virginia",38.3,38.6,38.0
1500000US511818601002,511818601002,"Block Group 2, Census Tract 8601, Surry County, Virginia",41.8,41.3,42.3
1500000US511818602001,511818602001,"Block Group 1, Census Tract 8602, Surry County, Virginia",38.9,39.1,38.7
1500000US511818602002,511818602002,"Block Group 2, Census Tract 8602, Surry County, Virginia",39.2,38.5,39.6
1500000US511818602003,511818602003,"Block Group 3, Census Tract 8602, Surry County, Virginia",38.3,38.0,38.5
1500000US511838701001,511838701001,"Block Group 1, Census Tract 8701, Sussex County, Virginia",43.1,42.0,44.9
1500000US511838701002,511838701002,"Block Group 2, Census Tract 8701, Sussex County, Virginia",39.7,38.5,40.8
1500000US511838701003,511838701003,"Block Group 3, Census Tract 8701, Sussex County, Virginia",40.4,39.8,41.5
1500000US511838701004,511838701004,"Block Group 4, Census Tract 8701, Sussex County, Virginia",42.4,36.3,47.1
1500000US511838702001,511838702001,"Block Group 1, Census Tract 8702, Sussex County, Virginia",39.4,37.7,42.0
1500000US511838702002,511838702002,"Block Group 2, Census Tract 8702, Sussex County, Virginia",40.0,38.7,41.1
1500000US511838702003,511838702003,"Block Group 3, Census Tract 8702, Sussex County, Virginia",34.6,33.5,46.2
1500000US511838703001,511838703001,"Block Group 1, Census Tract 8703, Sussex County, Virginia",35.7,34.5,36.4
1500000US511838703002,511838703002,"Block Group 2, Census Tract 8703, Sussex County, Virginia",34.7,33.3,35.8
1500000US511838703003,511838703003,"Block Group 3, Census Tract 8703, Sussex County, Virginia",46.3,42.6,48.9
1500000US511838704001,511838704001,"Block Group 1, Census Tract 8704, Sussex County, Virginia",38.6,36.8,40.2
1500000US511838704002,511838704002,"Block Group 2, Census Tract 8704, Sussex County, Virginia",39.1,36.9,41.6
1500000US511859901001,511859901001,"Block Group 1, Census Tract 9901, Tazewell County, Virginia",41.8,40.6,43.0
1500000US511859902001,511859902001,"Block Group 1, Census Tract 9902, Tazewell County, Virginia",43.1,41.0,45.3
1500000US511859902002,511859902002,"Block Group 2, Census Tract 9902, Tazewell County, Virginia",47.9,46.3,49.6
1500000US511859902003,511859902003,"Block Group 3, Census Tract 9902, Tazewell County, Virginia",44.9,42.3,47.1
1500000US511859902004,511859902004,"Block Group 4, Census Tract 9902, Tazewell County, Virginia",25.3,24.9,25.6
1500000US511859902005,511859902005,"Block Group 5, Census Tract 9902, Tazewell County, Virginia",34.9,32.8,36.4
1500000US511859903001,511859903001,"Block Group 1, Census Tract 9903, Tazewell County, Virginia",42.3,40.2,43.8
1500000US511859903002,511859903002,"Block Group 2, Census Tract 9903, Tazewell County, Virginia",38.7,34.3,41.7
1500000US511859903003,511859903003,"Block Group 3, Census Tract 9903, Tazewell County, Virginia",40.4,38.6,41.4
1500000US511859903004,511859903004,"Block Group 4, Census Tract 9903, Tazewell County, Virginia",41.6,41.0,42.6
1500000US511859903005,511859903005,"Block Group 5, Census Tract 9903, Tazewell County, Virginia",40.8,39.4,42.1
1500000US511859903006,511859903006,"Block Group 6, Census Tract 9903, Tazewell County, Virginia",37.7,37.3,38.5
1500000US511859903007,511859903007,"Block Group 7, Census Tract 9903, Tazewell County, Virginia",42.8,42.7,42.9
1500000US511859903008,511859903008,"Block Group 8, Census Tract 9903, Tazewell County, Virginia",42.6,41.5,43.7
1500000US511859904001,511859904001,"Block Group 1, Census Tract 9904, Tazewell County, Virginia",42.9,43.7,42.6
1500000US511859904002,511859904002,"Block Group 2, Census Tract 9904, Tazewell County, Virginia",44.5,43.7,45.1
1500000US511859904003,511859904003,"Block Group 3, Census Tract 9904, Tazewell County, Virginia",39.7,36.3,43.0
1500000US511859904004,511859904004,"Block Group 4, Census Tract 9904, Tazewell County, Virginia",42.5,41.3,43.2
1500000US511859904005,511859904005,"Block Group 5, Census Tract 9904, Tazewell County, Virginia",39.6,38.9,40.1
1500000US511859905001,511859905001,"Block Group 1, Census Tract 9905, Tazewell County, Virginia",38.2,36.4,40.9
1500000US511859905002,511859905002,"Block Group 2, Census Tract 9905, Tazewell County, Virginia",36.2,35.0,37.5
1500000US511859906001,511859906001,"Block Group 1, Census Tract 9906, Tazewell County, Virginia",35.6,35.8,35.4
1500000US511859906002,511859906002,"Block Group 2, Census Tract 9906, Tazewell County, Virginia",40.7,40.3,41.4
1500000US511859906003,511859906003,"Block Group 3, Census Tract 9906, Tazewell County, Virginia",39.8,38.9,40.5
1500000US511859907001,511859907001,"Block Group 1, Census Tract 9907, Tazewell County, Virginia",42.2,37.0,46.5
1500000US511859907002,511859907002,"Block Group 2, Census Tract 9907, Tazewell County, Virginia",39.5,39.0,40.0
1500000US511859908001,511859908001,"Block Group 1, Census Tract 9908, Tazewell County, Virginia",37.6,37.7,37.5
1500000US511859908002,511859908002,"Block Group 2, Census Tract 9908, Tazewell County, Virginia",39.3,37.3,41.2
1500000US511859909001,511859909001,"Block Group 1, Census Tract 9909, Tazewell County, Virginia",43.3,39.2,46.4
1500000US511859909002,511859909002,"Block Group 2, Census Tract 9909, Tazewell County, Virginia",41.6,41.5,41.7
1500000US511859910001,511859910001,"Block Group 1, Census Tract 9910, Tazewell County, Virginia",36.2,36.1,36.2
1500000US511859910002,511859910002,"Block Group 2, Census Tract 9910, Tazewell County, Virginia",40.9,40.0,42.0
1500000US511859910003,511859910003,"Block Group 3, Census Tract 9910, Tazewell County, Virginia",40.5,40.0,40.8
1500000US511859910004,511859910004,"Block Group 4, Census Tract 9910, Tazewell County, Virginia",40.0,37.6,42.0
1500000US511859911001,511859911001,"Block Group 1, Census Tract 9911, Tazewell County, Virginia",43.6,43.3,43.8
1500000US511859911002,511859911002,"Block Group 2, Census Tract 9911, Tazewell County, Virginia",43.2,38.0,46.7
1500000US511859911003,511859911003,"Block Group 3, Census Tract 9911, Tazewell County, Virginia",45.0,42.7,45.8
1500000US511859911004,511859911004,"Block Group 4, Census Tract 9911, Tazewell County, Virginia",40.0,39.9,40.0
1500000US511859911005,511859911005,"Block Group 5, Census Tract 9911, Tazewell County, Virginia",46.5,44.4,47.9
1500000US511870201001,511870201001,"Block Group 1, Census Tract 201, Warren County, Virginia",35.6,36.4,34.4
1500000US511870201002,511870201002,"Block Group 2, Census Tract 201, Warren County, Virginia",34.2,34.6,33.7
1500000US511870201003,511870201003,"Block Group 3, Census Tract 201, Warren County, Virginia",36.2,36.4,35.9
1500000US511870202001,511870202001,"Block Group 1, Census Tract 202, Warren County, Virginia",41.7,42.0,41.4
1500000US511870202002,511870202002,"Block Group 2, Census Tract 202, Warren County, Virginia",45.8,45.7,45.8
1500000US511870203001,511870203001,"Block Group 1, Census Tract 203, Warren County, Virginia",37.5,36.5,37.7
1500000US511870203002,511870203002,"Block Group 2, Census Tract 203, Warren County, Virginia",36.9,36.7,37.4
1500000US511870203003,511870203003,"Block Group 3, Census Tract 203, Warren County, Virginia",40.2,40.3,40.1
1500000US511870203004,511870203004,"Block Group 4, Census Tract 203, Warren County, Virginia",39.0,37.6,40.2
1500000US511870203005,511870203005,"Block Group 5, Census Tract 203, Warren County, Virginia",40.9,40.2,42.1
1500000US511870204001,511870204001,"Block Group 1, Census Tract 204, Warren County, Virginia",42.4,40.8,44.2
1500000US511870204002,511870204002,"Block Group 2, Census Tract 204, Warren County, Virginia",33.3,31.8,35.1
1500000US511870204003,511870204003,"Block Group 3, Census Tract 204, Warren County, Virginia",36.2,34.7,37.6
1500000US511870204004,511870204004,"Block Group 4, Census Tract 204, Warren County, Virginia",33.5,31.4,35.4
1500000US511870204005,511870204005,"Block Group 5, Census Tract 204, Warren County, Virginia",45.9,38.5,54.3
1500000US511870205001,511870205001,"Block Group 1, Census Tract 205, Warren County, Virginia",35.9,35.8,36.2
1500000US511870205002,511870205002,"Block Group 2, Census Tract 205, Warren County, Virginia",40.9,38.2,43.6
1500000US511870205003,511870205003,"Block Group 3, Census Tract 205, Warren County, Virginia",35.1,33.4,37.5
1500000US511870205004,511870205004,"Block Group 4, Census Tract 205, Warren County, Virginia",36.6,35.8,38.3
1500000US511870206001,511870206001,"Block Group 1, Census Tract 206, Warren County, Virginia",33.2,32.5,34.0
1500000US511870206002,511870206002,"Block Group 2, Census Tract 206, Warren County, Virginia",35.4,35.2,35.6
1500000US511870206003,511870206003,"Block Group 3, Census Tract 206, Warren County, Virginia",35.2,35.0,35.6
1500000US511870206004,511870206004,"Block Group 4, Census Tract 206, Warren County, Virginia",43.1,39.7,47.0
1500000US511870206005,511870206005,"Block Group 5, Census Tract 206, Warren County, Virginia",27.2,27.5,26.8
1500000US511870207001,511870207001,"Block Group 1, Census Tract 207, Warren County, Virginia",42.1,42.5,41.6
1500000US511870207002,511870207002,"Block Group 2, Census Tract 207, Warren County, Virginia",40.6,40.9,40.2
1500000US511910101001,511910101001,"Block Group 1, Census Tract 101, Washington County, Virginia",39.3,38.7,39.9
1500000US511910101002,511910101002,"Block Group 2, Census Tract 101, Washington County, Virginia",41.6,41.4,41.9
1500000US511910102001,511910102001,"Block Group 1, Census Tract 102, Washington County, Virginia",42.1,40.4,43.2
1500000US511910102002,511910102002,"Block Group 2, Census Tract 102, Washington County, Virginia",39.0,37.4,40.4
1500000US511910102003,511910102003,"Block Group 3, Census Tract 102, Washington County, Virginia",38.7,38.3,39.2
1500000US511910103001,511910103001,"Block Group 1, Census Tract 103, Washington County, Virginia",40.1,39.2,41.1
1500000US511910103002,511910103002,"Block Group 2, Census Tract 103, Washington County, Virginia",40.6,40.3,41.0
1500000US511910103003,511910103003,"Block Group 3, Census Tract 103, Washington County, Virginia",38.9,38.4,39.5
1500000US511910103004,511910103004,"Block Group 4, Census Tract 103, Washington County, Virginia",40.3,39.7,40.8
1500000US511910104001,511910104001,"Block Group 1, Census Tract 104, Washington County, Virginia",41.8,40.6,42.7
1500000US511910104002,511910104002,"Block Group 2, Census Tract 104, Washington County, Virginia",45.2,44.3,46.3
1500000US511910105001,511910105001,"Block Group 1, Census Tract 105, Washington County, Virginia",42.4,39.8,44.5
1500000US511910105002,511910105002,"Block Group 2, Census Tract 105, Washington County, Virginia",39.9,34.6,44.3
1500000US511910105003,511910105003,"Block Group 3, Census Tract 105, Washington County, Virginia",43.2,40.2,46.5
1500000US511910105004,511910105004,"Block Group 4, Census Tract 105, Washington County, Virginia",44.4,41.6,46.9
1500000US511910105005,511910105005,"Block Group 5, Census Tract 105, Washington County, Virginia",42.2,38.3,46.9
1500000US511910106001,511910106001,"Block Group 1, Census Tract 106, Washington County, Virginia",23.8,22.9,25.5
1500000US511910106002,511910106002,"Block Group 2, Census Tract 106, Washington County, Virginia",39.3,38.1,40.4
1500000US511910106003,511910106003,"Block Group 3, Census Tract 106, Washington County, Virginia",38.9,37.8,39.8
1500000US511910107001,511910107001,"Block Group 1, Census Tract 107, Washington County, Virginia",41.2,40.3,42.9
1500000US511910107002,511910107002,"Block Group 2, Census Tract 107, Washington County, Virginia",41.4,40.7,42.1
1500000US511910108001,511910108001,"Block Group 1, Census Tract 108, Washington County, Virginia",39.3,38.8,39.8
1500000US511910108002,511910108002,"Block Group 2, Census Tract 108, Washington County, Virginia",42.3,41.0,44.0
1500000US511910109001,511910109001,"Block Group 1, Census Tract 109, Washington County, Virginia",40.4,39.0,41.6
1500000US511910109002,511910109002,"Block Group 2, Census Tract 109, Washington County, Virginia",40.9,39.5,42.6
1500000US511910109003,511910109003,"Block Group 3, Census Tract 109, Washington County, Virginia",38.5,37.4,39.6
1500000US511910110001,511910110001,"Block Group 1, Census Tract 110, Washington County, Virginia",40.9,41.1,40.8
1500000US511939901001,511939901001,"Block Group 1, Census Tract 9901, Westmoreland County, Virginia",51.8,50.1,54.3
1500000US511939901002,511939901002,"Block Group 2, Census Tract 9901, Westmoreland County, Virginia",52.4,53.9,50.7
1500000US511939901003,511939901003,"Block Group 3, Census Tract 9901, Westmoreland County, Virginia",44.4,42.6,45.9
1500000US511939901004,511939901004,"Block Group 4, Census Tract 9901, Westmoreland County, Virginia",47.4,48.6,46.7
1500000US511939901005,511939901005,"Block Group 5, Census Tract 9901, Westmoreland County, Virginia",37.4,35.8,38.6
1500000US511939901006,511939901006,"Block Group 6, Census Tract 9901, Westmoreland County, Virginia",37.7,35.0,38.9
1500000US511939902001,511939902001,"Block Group 1, Census Tract 9902, Westmoreland County, Virginia",44.0,41.9,45.2
1500000US511939902002,511939902002,"Block Group 2, Census Tract 9902, Westmoreland County, Virginia",44.1,42.4,44.8
1500000US511939902003,511939902003,"Block Group 3, Census Tract 9902, Westmoreland County, Virginia",40.8,39.6,42.3
1500000US511939903001,511939903001,"Block Group 1, Census Tract 9903, Westmoreland County, Virginia",39.7,39.0,41.0
1500000US511939903002,511939903002,"Block Group 2, Census Tract 9903, Westmoreland County, Virginia",35.9,34.8,37.9
1500000US511939904001,511939904001,"Block Group 1, Census Tract 9904, Westmoreland County, Virginia",43.0,41.7,44.2
1500000US511939904002,511939904002,"Block Group 2, Census Tract 9904, Westmoreland County, Virginia",47.7,46.8,48.6
1500000US511939904003,511939904003,"Block Group 3, Census Tract 9904, Westmoreland County, Virginia",40.8,40.0,41.4
1500000US511939904004,511939904004,"Block Group 4, Census Tract 9904, Westmoreland County, Virginia",37.9,33.5,40.7
1500000US511939904005,511939904005,"Block Group 5, Census Tract 9904, Westmoreland County, Virginia",49.0,46.2,51.1
1500000US511959907001,511959907001,"Block Group 1, Census Tract 9907, Wise County, Virginia",38.4,36.9,39.8
1500000US511959907002,511959907002,"Block Group 2, Census Tract 9907, Wise County, Virginia",38.8,37.8,39.8
1500000US511959908001,511959908001,"Block Group 1, Census Tract 9908, Wise County, Virginia",38.0,37.2,39.1
1500000US511959908002,511959908002,"Block Group 2, Census Tract 9908, Wise County, Virginia",38.1,38.3,37.9
1500000US511959909001,511959909001,"Block Group 1, Census Tract 9909, Wise County, Virginia",40.3,40.0,40.6
1500000US511959909002,511959909002,"Block Group 2, Census Tract 9909, Wise County, Virginia",31.9,30.8,32.9
1500000US511959910001,511959910001,"Block Group 1, Census Tract 9910, Wise County, Virginia",38.9,37.8,40.2
1500000US511959910002,511959910002,"Block Group 2, Census Tract 9910, Wise County, Virginia",38.9,37.9,39.7
1500000US511959911001,511959911001,"Block Group 1, Census Tract 9911, Wise County, Virginia",35.4,33.8,36.9
1500000US511959911002,511959911002,"Block Group 2, Census Tract 9911, Wise County, Virginia",42.3,40.5,43.8
1500000US511959912001,511959912001,"Block Group 1, Census Tract 9912, Wise County, Virginia",36.4,32.9,38.3
1500000US511959912002,511959912002,"Block Group 2, Census Tract 9912, Wise County, Virginia",41.0,37.9,43.0
1500000US511959912003,511959912003,"Block Group 3, Census Tract 9912, Wise County, Virginia",46.9,43.1,49.4
1500000US511959912004,511959912004,"Block Group 4, Census Tract 9912, Wise County, Virginia",32.2,31.1,33.3
1500000US511959913001,511959913001,"Block Group 1, Census Tract 9913, Wise County, Virginia",40.3,38.3,41.9
1500000US511959913002,511959913002,"Block Group 2, Census Tract 9913, Wise County, Virginia",39.6,39.2,39.9
1500000US511959914001,511959914001,"Block Group 1, Census Tract 9914, Wise County, Virginia",32.5,31.1,33.4
1500000US511959914002,511959914002,"Block Group 2, Census Tract 9914, Wise County, Virginia",38.5,36.1,41.3
1500000US511959915001,511959915001,"Block Group 1, Census Tract 9915, Wise County, Virginia",36.4,35.4,37.4
1500000US511959915002,511959915002,"Block Group 2, Census Tract 9915, Wise County, Virginia",40.8,40.9,40.8
1500000US511959915003,511959915003,"Block Group 3, Census Tract 9915, Wise County, Virginia",33.0,29.8,35.6
1500000US511959916001,511959916001,"Block Group 1, Census Tract 9916, Wise County, Virginia",39.2,37.7,41.2
1500000US511959916002,511959916002,"Block Group 2, Census Tract 9916, Wise County, Virginia",38.8,37.4,39.8
1500000US511959917001,511959917001,"Block Group 1, Census Tract 9917, Wise County, Virginia",38.4,38.3,38.5
1500000US511959917002,511959917002,"Block Group 2, Census Tract 9917, Wise County, Virginia",40.0,39.0,40.7
1500000US511979901001,511979901001,"Block Group 1, Census Tract 9901, Wythe County, Virginia",36.6,36.1,37.0
1500000US511979901002,511979901002,"Block Group 2, Census Tract 9901, Wythe County, Virginia",36.0,34.1,37.3
1500000US511979901003,511979901003,"Block Group 3, Census Tract 9901, Wythe County, Virginia",39.6,35.9,42.4
1500000US511979901004,511979901004,"Block Group 4, Census Tract 9901, Wythe County, Virginia",41.2,38.9,43.1
1500000US511979901005,511979901005,"Block Group 5, Census Tract 9901, Wythe County, Virginia",41.2,37.5,44.6
1500000US511979902001,511979902001,"Block Group 1, Census Tract 9902, Wythe County, Virginia",51.1,47.2,52.9
1500000US511979902002,511979902002,"Block Group 2, Census Tract 9902, Wythe County, Virginia",44.5,41.2,47.8
1500000US511979902003,511979902003,"Block Group 3, Census Tract 9902, Wythe County, Virginia",46.8,46.3,47.2
1500000US511979902004,511979902004,"Block Group 4, Census Tract 9902, Wythe County, Virginia",42.0,39.7,44.1
1500000US511979902005,511979902005,"Block Group 5, Census Tract 9902, Wythe County, Virginia",37.5,36.5,38.1
1500000US511979903001,511979903001,"Block Group 1, Census Tract 9903, Wythe County, Virginia",41.6,40.1,43.8
1500000US511979903002,511979903002,"Block Group 2, Census Tract 9903, Wythe County, Virginia",35.6,35.0,36.4
1500000US511979903003,511979903003,"Block Group 3, Census Tract 9903, Wythe County, Virginia",36.8,35.8,38.9
1500000US511979903004,511979903004,"Block Group 4, Census Tract 9903, Wythe County, Virginia",36.2,34.9,37.1
1500000US511979903005,511979903005,"Block Group 5, Census Tract 9903, Wythe County, Virginia",36.2,35.8,36.7
1500000US511979903006,511979903006,"Block Group 6, Census Tract 9903, Wythe County, Virginia",41.3,42.0,40.5
1500000US511979903007,511979903007,"Block Group 7, Census Tract 9903, Wythe County, Virginia",39.8,38.2,41.2
1500000US511979904001,511979904001,"Block Group 1, Census Tract 9904, Wythe County, Virginia",38.2,38.1,38.2
1500000US511979904002,511979904002,"Block Group 2, Census Tract 9904, Wythe County, Virginia",37.1,36.0,37.8
1500000US511979904003,511979904003,"Block Group 3, Census Tract 9904, Wythe County, Virginia",39.9,38.7,42.1
1500000US511979904004,511979904004,"Block Group 4, Census Tract 9904, Wythe County, Virginia",39.0,39.0,39.0
1500000US511979904005,511979904005,"Block Group 5, Census Tract 9904, Wythe County, Virginia",39.2,37.5,40.6
1500000US511979904006,511979904006,"Block Group 6, Census Tract 9904, Wythe County, Virginia",39.1,34.5,43.3
1500000US511979904007,511979904007,"Block Group 7, Census Tract 9904, Wythe County, Virginia",41.6,40.5,42.0
1500000US511979904008,511979904008,"Block Group 8, Census Tract 9904, Wythe County, Virginia",39.6,38.5,42.3
1500000US511990000000,511990000000,"Block Group 0, Census Tract 0, York County, Virginia",0.0,0.0,0.0
1500000US511990502031,511990502031,"Block Group 1, Census Tract 502.03, York County, Virginia",34.7,34.1,35.1
1500000US511990502041,511990502041,"Block Group 1, Census Tract 502.04, York County, Virginia",29.1,28.6,29.7
1500000US511990502042,511990502042,"Block Group 2, Census Tract 502.04, York County, Virginia",18.4,17.4,20.1
1500000US511990502051,511990502051,"Block Group 1, Census Tract 502.05, York County, Virginia",44.4,43.9,45.2
1500000US511990502052,511990502052,"Block Group 2, Census Tract 502.05, York County, Virginia",39.7,39.5,39.8
1500000US511990502061,511990502061,"Block Group 1, Census Tract 502.06, York County, Virginia",35.6,35.2,35.8
1500000US511990503011,511990503011,"Block Group 1, Census Tract 503.01, York County, Virginia",45.2,44.5,45.9
1500000US511990503012,511990503012,"Block Group 2, Census Tract 503.01, York County, Virginia",37.9,35.8,39.5
1500000US511990503013,511990503013,"Block Group 3, Census Tract 503.01, York County, Virginia",38.6,39.2,38.2
1500000US511990503031,511990503031,"Block Group 1, Census Tract 503.03, York County, Virginia",33.0,32.6,33.5
1500000US511990503032,511990503032,"Block Group 2, Census Tract 503.03, York County, Virginia",39.2,38.7,39.7
1500000US511990503041,511990503041,"Block Group 1, Census Tract 503.04, York County, Virginia",45.0,44.3,45.9
1500000US511990503042,511990503042,"Block Group 2, Census Tract 503.04, York County, Virginia",47.1,45.6,49.3
1500000US511990503043,511990503043,"Block Group 3, Census Tract 503.04, York County, Virginia",43.3,42.9,43.7
1500000US511990504011,511990504011,"Block Group 1, Census Tract 504.01, York County, Virginia",48.8,48.6,49.0
1500000US511990504012,511990504012,"Block Group 2, Census Tract 504.01, York County, Virginia",41.3,40.4,41.8
1500000US511990504021,511990504021,"Block Group 1, Census Tract 504.02, York County, Virginia",39.8,39.5,40.2
1500000US511990504022,511990504022,"Block Group 2, Census Tract 504.02, York County, Virginia",42.4,41.5,43.8
1500000US511990504023,511990504023,"Block Group 3, Census Tract 504.02, York County, Virginia",42.2,42.3,41.9
1500000US511990505001,511990505001,"Block Group 1, Census Tract 505, York County, Virginia",23.6,17.3,27.4
1500000US511990505002,511990505002,"Block Group 2, Census Tract 505, York County, Virginia",40.6,40.0,41.7
1500000US511990505003,511990505003,"Block Group 3, Census Tract 505, York County, Virginia",21.8,21.7,22.7
1500000US511990506001,511990506001,"Block Group 1, Census Tract 506, York County, Virginia",29.0,30.7,27.0
1500000US511990507001,511990507001,"Block Group 1, Census Tract 507, York County, Virginia",52.5,51.7,53.0
1500000US511990507002,511990507002,"Block Group 2, Census Tract 507, York County, Virginia",35.9,35.2,36.4
1500000US511990507003,511990507003,"Block Group 3, Census Tract 507, York County, Virginia",37.6,36.8,38.5
1500000US511990507004,511990507004,"Block Group 4, Census Tract 507, York County, Virginia",38.6,37.5,39.4
1500000US511990508001,511990508001,"Block Group 1, Census Tract 508, York County, Virginia",40.1,39.7,40.4
1500000US511990508002,511990508002,"Block Group 2, Census Tract 508, York County, Virginia",44.7,42.6,45.7
1500000US515102001011,515102001011,"Block Group 1, Census Tract 2001.01, Alexandria city, Virginia",30.7,32.3,28.5
1500000US515102001012,515102001012,"Block Group 2, Census Tract 2001.01, Alexandria city, Virginia",31.3,32.1,30.8
1500000US515102001013,515102001013,"Block Group 3, Census Tract 2001.01, Alexandria city, Virginia",32.5,32.6,32.5
1500000US515102001014,515102001014,"Block Group 4, Census Tract 2001.01, Alexandria city, Virginia",38.4,35.0,42.1
1500000US515102001015,515102001015,"Block Group 5, Census Tract 2001.01, Alexandria city, Virginia",84.7,78.9,86.0
1500000US515102001021,515102001021,"Block Group 1, Census Tract 2001.02, Alexandria city, Virginia",41.6,41.6,41.8
1500000US515102001022,515102001022,"Block Group 2, Census Tract 2001.02, Alexandria city, Virginia",30.2,30.1,30.3
1500000US515102001031,515102001031,"Block Group 1, Census Tract 2001.03, Alexandria city, Virginia",43.3,42.0,44.1
1500000US515102001032,515102001032,"Block Group 2, Census Tract 2001.03, Alexandria city, Virginia",29.2,28.8,29.5
1500000US515102001033,515102001033,"Block Group 3, Census Tract 2001.03, Alexandria city, Virginia",31.6,31.5,31.7
1500000US515102001034,515102001034,"Block Group 4, Census Tract 2001.03, Alexandria city, Virginia",33.8,33.5,34.3
1500000US515102001041,515102001041,"Block Group 1, Census Tract 2001.04, Alexandria city, Virginia",28.5,28.8,28.0
1500000US515102001042,515102001042,"Block Group 2, Census Tract 2001.04, Alexandria city, Virginia",27.3,27.2,27.5
1500000US515102001051,515102001051,"Block Group 1, Census Tract 2001.05, Alexandria city, Virginia",34.6,35.3,33.8
1500000US515102002011,515102002011,"Block Group 1, Census Tract 2002.01, Alexandria city, Virginia",37.8,37.4,38.6
1500000US515102002012,515102002012,"Block Group 2, Census Tract 2002.01, Alexandria city, Virginia",37.0,34.1,40.1
1500000US515102002013,515102002013,"Block Group 3, Census Tract 2002.01, Alexandria city, Virginia",34.2,33.9,34.5
1500000US515102002021,515102002021,"Block Group 1, Census Tract 2002.02, Alexandria city, Virginia",48.1,48.8,47.5
1500000US515102002022,515102002022,"Block Group 2, Census Tract 2002.02, Alexandria city, Virginia",45.2,44.4,46.3
1500000US515102003011,515102003011,"Block Group 1, Census Tract 2003.01, Alexandria city, Virginia",29.7,29.5,30.0
1500000US515102003021,515102003021,"Block Group 1, Census Tract 2003.02, Alexandria city, Virginia",47.6,46.8,48.3
1500000US515102003022,515102003022,"Block Group 2, Census Tract 2003.02, Alexandria city, Virginia",45.0,43.6,45.9
1500000US515102003023,515102003023,"Block Group 3, Census Tract 2003.02, Alexandria city, Virginia",31.1,31.2,31.1
1500000US515102003024,515102003024,"Block Group 4, Census Tract 2003.02, Alexandria city, Virginia",28.3,28.1,28.5
1500000US515102003031,515102003031,"Block Group 1, Census Tract 2003.03, Alexandria city, Virginia",32.6,31.7,33.2
1500000US515102003032,515102003032,"Block Group 2, Census Tract 2003.03, Alexandria city, Virginia",37.1,33.9,40.0
1500000US515102003033,515102003033,"Block Group 3, Census Tract 2003.03, Alexandria city, Virginia",43.8,43.5,44.3
1500000US515102004011,515102004011,"Block Group 1, Census Tract 2004.01, Alexandria city, Virginia",28.3,29.2,27.4
1500000US515102004012,515102004012,"Block Group 2, Census Tract 2004.01, Alexandria city, Virginia",35.8,35.8,35.9
1500000US515102004013,515102004013,"Block Group 3, Census Tract 2004.01, Alexandria city, Virginia",35.8,36.3,35.6
1500000US515102004014,515102004014,"Block Group 4, Census Tract 2004.01, Alexandria city, Virginia",30.2,30.4,30.0
1500000US515102004021,515102004021,"Block Group 1, Census Tract 2004.02, Alexandria city, Virginia",34.7,35.4,33.8
