GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08
Id,Id2,Geography,Total:,1-person household,2-person household,3-person household,4-person household,5-person household,6-person household,7-or-more person household
1500000US511455004002,511455004002,"Block Group 2, Census Tract 5004, Powhatan County, Virginia",706,116,242,149,118,58,16,7
1500000US511479901001,511479901001,"Block Group 1, Census Tract 9901, Prince Edward County, Virginia",474,187,129,80,45,19,10,4
1500000US511479901002,511479901002,"Block Group 2, Census Tract 9901, Prince Edward County, Virginia",854,253,293,158,97,37,11,5
1500000US511479901003,511479901003,"Block Group 3, Census Tract 9901, Prince Edward County, Virginia",830,208,294,144,106,46,25,7
1500000US511479902001,511479902001,"Block Group 1, Census Tract 9902, Prince Edward County, Virginia",554,177,200,86,54,27,6,4
1500000US511479902002,511479902002,"Block Group 2, Census Tract 9902, Prince Edward County, Virginia",538,227,154,70,54,18,9,6
1500000US511479902003,511479902003,"Block Group 3, Census Tract 9902, Prince Edward County, Virginia",367,105,112,57,58,26,3,6
1500000US511479902004,511479902004,"Block Group 4, Census Tract 9902, Prince Edward County, Virginia",567,148,183,95,87,33,9,12
1500000US511479902005,511479902005,"Block Group 5, Census Tract 9902, Prince Edward County, Virginia",354,82,103,81,55,17,9,7
1500000US511479903001,511479903001,"Block Group 1, Census Tract 9903, Prince Edward County, Virginia",238,63,90,39,31,10,3,2
1500000US511479903002,511479903002,"Block Group 2, Census Tract 9903, Prince Edward County, Virginia",284,67,119,37,26,22,7,6
1500000US511479903003,511479903003,"Block Group 3, Census Tract 9903, Prince Edward County, Virginia",421,110,145,70,60,27,3,6
1500000US511479903004,511479903004,"Block Group 4, Census Tract 9903, Prince Edward County, Virginia",556,126,185,105,74,40,14,12
1500000US511479903005,511479903005,"Block Group 5, Census Tract 9903, Prince Edward County, Virginia",524,141,185,82,75,29,9,3
1500000US511498501001,511498501001,"Block Group 1, Census Tract 8501, Prince George County, Virginia",264,88,81,40,33,15,6,1
1500000US511498502001,511498502001,"Block Group 1, Census Tract 8502, Prince George County, Virginia",0,0,0,0,0,0,0,0
1500000US511498502002,511498502002,"Block Group 2, Census Tract 8502, Prince George County, Virginia",1421,161,289,328,402,166,58,17
1500000US511498502003,511498502003,"Block Group 3, Census Tract 8502, Prince George County, Virginia",8,2,4,0,2,0,0,0
1500000US511498503001,511498503001,"Block Group 1, Census Tract 8503, Prince George County, Virginia",730,138,249,155,120,50,12,6
1500000US511498503002,511498503002,"Block Group 2, Census Tract 8503, Prince George County, Virginia",1184,214,367,265,215,92,22,9
1500000US511498503003,511498503003,"Block Group 3, Census Tract 8503, Prince George County, Virginia",748,102,268,156,140,59,12,11
1500000US511498503004,511498503004,"Block Group 4, Census Tract 8503, Prince George County, Virginia",630,98,237,126,110,44,13,2
1500000US511498504001,511498504001,"Block Group 1, Census Tract 8504, Prince George County, Virginia",136,20,49,37,19,7,3,1
1500000US511498504002,511498504002,"Block Group 2, Census Tract 8504, Prince George County, Virginia",250,54,85,48,43,12,5,3
1500000US511498504003,511498504003,"Block Group 3, Census Tract 8504, Prince George County, Virginia",715,111,295,139,121,29,16,4
1500000US511498504004,511498504004,"Block Group 4, Census Tract 8504, Prince George County, Virginia",602,136,208,120,90,31,11,6
1500000US511498505001,511498505001,"Block Group 1, Census Tract 8505, Prince George County, Virginia",1387,242,446,336,236,94,21,12
1500000US511498505002,511498505002,"Block Group 2, Census Tract 8505, Prince George County, Virginia",1086,218,401,209,166,59,23,10
1500000US511498505003,511498505003,"Block Group 3, Census Tract 8505, Prince George County, Virginia",597,98,192,147,111,35,12,2
1500000US511498505004,511498505004,"Block Group 4, Census Tract 8505, Prince George County, Virginia",401,66,112,110,74,28,5,6
1500000US511539001001,511539001001,"Block Group 1, Census Tract 9001, Prince William County, Virginia",495,89,186,92,71,37,9,11
1500000US511539002001,511539002001,"Block Group 1, Census Tract 9002, Prince William County, Virginia",410,99,100,88,70,30,12,11
1500000US511539002002,511539002002,"Block Group 2, Census Tract 9002, Prince William County, Virginia",305,65,81,48,53,36,11,11
1500000US511539002003,511539002003,"Block Group 3, Census Tract 9002, Prince William County, Virginia",526,113,165,78,71,55,15,29
1500000US511539002004,511539002004,"Block Group 4, Census Tract 9002, Prince William County, Virginia",319,52,80,57,54,36,25,15
1500000US511539002005,511539002005,"Block Group 5, Census Tract 9002, Prince William County, Virginia",205,35,66,39,27,18,12,8
1500000US511539002006,511539002006,"Block Group 6, Census Tract 9002, Prince William County, Virginia",1157,148,257,259,234,133,68,58
1500000US511539003001,511539003001,"Block Group 1, Census Tract 9003, Prince William County, Virginia",580,237,200,61,46,27,5,4
1500000US511539003002,511539003002,"Block Group 2, Census Tract 9003, Prince William County, Virginia",485,216,138,77,38,7,6,3
1500000US511539003003,511539003003,"Block Group 3, Census Tract 9003, Prince William County, Virginia",1851,564,617,304,221,92,28,25
1500000US511539004031,511539004031,"Block Group 1, Census Tract 9004.03, Prince William County, Virginia",284,36,76,56,51,32,17,16
1500000US511539004032,511539004032,"Block Group 2, Census Tract 9004.03, Prince William County, Virginia",1285,357,361,230,185,86,42,24
1500000US511539004041,511539004041,"Block Group 1, Census Tract 9004.04, Prince William County, Virginia",652,91,204,142,106,69,22,18
1500000US511539004042,511539004042,"Block Group 2, Census Tract 9004.04, Prince William County, Virginia",616,106,124,148,123,70,28,17
1500000US511539004043,511539004043,"Block Group 3, Census Tract 9004.04, Prince William County, Virginia",382,60,103,89,64,42,15,9
1500000US511539004051,511539004051,"Block Group 1, Census Tract 9004.05, Prince William County, Virginia",1550,394,462,291,205,119,52,27
1500000US511539004052,511539004052,"Block Group 2, Census Tract 9004.05, Prince William County, Virginia",1763,278,465,367,357,190,66,40
1500000US511539004061,511539004061,"Block Group 1, Census Tract 9004.06, Prince William County, Virginia",203,17,65,43,30,26,8,14
1500000US511539004062,511539004062,"Block Group 2, Census Tract 9004.06, Prince William County, Virginia",208,26,60,47,37,19,8,11
1500000US511539004063,511539004063,"Block Group 3, Census Tract 9004.06, Prince William County, Virginia",482,75,116,106,103,47,18,17
1500000US511539004064,511539004064,"Block Group 4, Census Tract 9004.06, Prince William County, Virginia",767,125,215,144,149,81,35,18
1500000US511539004065,511539004065,"Block Group 5, Census Tract 9004.06, Prince William County, Virginia",235,42,70,55,37,14,10,7
1500000US511539005001,511539005001,"Block Group 1, Census Tract 9005, Prince William County, Virginia",522,136,170,86,61,34,19,16
1500000US511539005002,511539005002,"Block Group 2, Census Tract 9005, Prince William County, Virginia",230,23,74,47,41,15,16,14
1500000US511539005003,511539005003,"Block Group 3, Census Tract 9005, Prince William County, Virginia",956,174,260,181,153,75,59,54
1500000US511539005004,511539005004,"Block Group 4, Census Tract 9005, Prince William County, Virginia",264,87,64,38,34,21,7,13
1500000US511539006001,511539006001,"Block Group 1, Census Tract 9006, Prince William County, Virginia",162,39,45,23,26,11,4,14
1500000US511539006002,511539006002,"Block Group 2, Census Tract 9006, Prince William County, Virginia",1109,357,262,207,138,70,41,34
1500000US511539006003,511539006003,"Block Group 3, Census Tract 9006, Prince William County, Virginia",489,116,121,83,72,56,21,20
1500000US511539006004,511539006004,"Block Group 4, Census Tract 9006, Prince William County, Virginia",659,106,166,124,127,76,38,22
1500000US511539007001,511539007001,"Block Group 1, Census Tract 9007, Prince William County, Virginia",1035,246,287,224,151,80,31,16
1500000US511539007002,511539007002,"Block Group 2, Census Tract 9007, Prince William County, Virginia",506,73,163,99,84,39,22,26
1500000US511539007003,511539007003,"Block Group 3, Census Tract 9007, Prince William County, Virginia",952,131,274,193,194,92,42,26
1500000US511539007004,511539007004,"Block Group 4, Census Tract 9007, Prince William County, Virginia",386,93,112,98,55,19,6,3
1500000US511539008001,511539008001,"Block Group 1, Census Tract 9008, Prince William County, Virginia",633,55,181,141,140,76,29,11
1500000US511539008002,511539008002,"Block Group 2, Census Tract 9008, Prince William County, Virginia",1720,346,430,346,324,189,50,35
1500000US511539009011,511539009011,"Block Group 1, Census Tract 9009.01, Prince William County, Virginia",924,120,205,198,188,110,51,52
1500000US511539009012,511539009012,"Block Group 2, Census Tract 9009.01, Prince William County, Virginia",666,227,169,110,93,47,11,9
1500000US511539009013,511539009013,"Block Group 3, Census Tract 9009.01, Prince William County, Virginia",263,81,87,33,32,17,6,7
1500000US511539009021,511539009021,"Block Group 1, Census Tract 9009.02, Prince William County, Virginia",814,112,220,174,185,93,21,9
1500000US511539009022,511539009022,"Block Group 2, Census Tract 9009.02, Prince William County, Virginia",1013,230,347,174,158,58,23,23
1500000US511539009031,511539009031,"Block Group 1, Census Tract 9009.03, Prince William County, Virginia",293,157,68,30,22,12,4,0
1500000US511539010011,511539010011,"Block Group 1, Census Tract 9010.01, Prince William County, Virginia",374,101,123,46,52,29,9,14
1500000US511539010012,511539010012,"Block Group 2, Census Tract 9010.01, Prince William County, Virginia",527,155,178,83,76,23,4,8
1500000US511539010013,511539010013,"Block Group 3, Census Tract 9010.01, Prince William County, Virginia",781,105,220,180,160,84,20,12
1500000US511539010051,511539010051,"Block Group 1, Census Tract 9010.05, Prince William County, Virginia",590,48,161,152,142,56,23,8
1500000US511539010061,511539010061,"Block Group 1, Census Tract 9010.06, Prince William County, Virginia",1832,163,501,420,467,184,76,21
1500000US511539010062,511539010062,"Block Group 2, Census Tract 9010.06, Prince William County, Virginia",1062,120,340,237,228,93,25,19
1500000US511539010071,511539010071,"Block Group 1, Census Tract 9010.07, Prince William County, Virginia",804,86,220,166,208,89,25,10
1500000US511539010072,511539010072,"Block Group 2, Census Tract 9010.07, Prince William County, Virginia",772,75,210,160,189,90,29,19
1500000US511539010073,511539010073,"Block Group 3, Census Tract 9010.07, Prince William County, Virginia",614,116,206,114,105,47,17,9
1500000US511539010081,511539010081,"Block Group 1, Census Tract 9010.08, Prince William County, Virginia",1083,291,337,210,149,58,30,8
1500000US511539011001,511539011001,"Block Group 1, Census Tract 9011, Prince William County, Virginia",1391,29,281,338,487,167,68,21
1500000US511539011002,511539011002,"Block Group 2, Census Tract 9011, Prince William County, Virginia",1,1,0,0,0,0,0,0
1500000US511539012031,511539012031,"Block Group 1, Census Tract 9012.03, Prince William County, Virginia",1043,108,307,223,221,104,46,34
1500000US511539012032,511539012032,"Block Group 2, Census Tract 9012.03, Prince William County, Virginia",114,15,28,21,20,15,6,9
1500000US511539012081,511539012081,"Block Group 1, Census Tract 9012.08, Prince William County, Virginia",901,288,342,97,91,53,19,11
1500000US511539012082,511539012082,"Block Group 2, Census Tract 9012.08, Prince William County, Virginia",323,32,94,81,67,31,12,6
1500000US511539012091,511539012091,"Block Group 1, Census Tract 9012.09, Prince William County, Virginia",731,96,183,170,139,88,33,22
1500000US511539012092,511539012092,"Block Group 2, Census Tract 9012.09, Prince William County, Virginia",414,25,134,77,97,51,17,13
1500000US511539012093,511539012093,"Block Group 3, Census Tract 9012.09, Prince William County, Virginia",313,26,105,59,62,45,9,7
1500000US511539012094,511539012094,"Block Group 4, Census Tract 9012.09, Prince William County, Virginia",483,164,127,78,62,37,8,7
1500000US511539012101,511539012101,"Block Group 1, Census Tract 9012.10, Prince William County, Virginia",931,136,265,202,199,77,35,17
1500000US511539012102,511539012102,"Block Group 2, Census Tract 9012.10, Prince William County, Virginia",459,21,139,107,138,38,9,7
1500000US511539012103,511539012103,"Block Group 3, Census Tract 9012.10, Prince William County, Virginia",633,64,219,126,137,64,18,5
1500000US511539012104,511539012104,"Block Group 4, Census Tract 9012.10, Prince William County, Virginia",628,74,162,130,147,71,20,24
1500000US511539012111,511539012111,"Block Group 1, Census Tract 9012.11, Prince William County, Virginia",539,61,145,129,111,60,17,16
1500000US511539012112,511539012112,"Block Group 2, Census Tract 9012.11, Prince William County, Virginia",322,29,98,62,66,40,13,14
1500000US511539012113,511539012113,"Block Group 3, Census Tract 9012.11, Prince William County, Virginia",442,48,131,92,96,45,16,14
1500000US511539012121,511539012121,"Block Group 1, Census Tract 9012.12, Prince William County, Virginia",841,85,238,189,170,81,44,34
1500000US511539012122,511539012122,"Block Group 2, Census Tract 9012.12, Prince William County, Virginia",410,33,114,87,79,52,30,15
1500000US511539012131,511539012131,"Block Group 1, Census Tract 9012.13, Prince William County, Virginia",434,27,111,88,94,54,33,27
1500000US511539012132,511539012132,"Block Group 2, Census Tract 9012.13, Prince William County, Virginia",347,23,82,84,81,40,22,15
1500000US511539012133,511539012133,"Block Group 3, Census Tract 9012.13, Prince William County, Virginia",172,9,37,37,44,26,11,8
1500000US511539012134,511539012134,"Block Group 4, Census Tract 9012.13, Prince William County, Virginia",624,61,132,141,142,89,34,25
1500000US511539012135,511539012135,"Block Group 5, Census Tract 9012.13, Prince William County, Virginia",601,52,142,123,151,83,29,21
1500000US511539012141,511539012141,"Block Group 1, Census Tract 9012.14, Prince William County, Virginia",1302,79,294,286,366,165,86,26
1500000US511539012142,511539012142,"Block Group 2, Census Tract 9012.14, Prince William County, Virginia",1490,94,313,347,423,192,80,41
1500000US511539012143,511539012143,"Block Group 3, Census Tract 9012.14, Prince William County, Virginia",714,101,173,172,154,72,28,14
1500000US511539012171,511539012171,"Block Group 1, Census Tract 9012.17, Prince William County, Virginia",394,18,114,74,99,53,24,12
1500000US511539012172,511539012172,"Block Group 2, Census Tract 9012.17, Prince William County, Virginia",716,54,263,159,141,63,29,7
1500000US511539012173,511539012173,"Block Group 3, Census Tract 9012.17, Prince William County, Virginia",867,63,330,186,171,68,32,17
1500000US511539012174,511539012174,"Block Group 4, Census Tract 9012.17, Prince William County, Virginia",0,0,0,0,0,0,0,0
1500000US511539012181,511539012181,"Block Group 1, Census Tract 9012.18, Prince William County, Virginia",1202,75,321,257,327,133,50,39
1500000US511539012182,511539012182,"Block Group 2, Census Tract 9012.18, Prince William County, Virginia",463,36,166,94,104,46,11,6
1500000US511539012183,511539012183,"Block Group 3, Census Tract 9012.18, Prince William County, Virginia",799,59,281,174,164,72,27,22
1500000US511539012191,511539012191,"Block Group 1, Census Tract 9012.19, Prince William County, Virginia",659,36,293,134,122,52,16,6
1500000US511539012192,511539012192,"Block Group 2, Census Tract 9012.19, Prince William County, Virginia",349,15,120,72,86,42,9,5
1500000US511539012193,511539012193,"Block Group 3, Census Tract 9012.19, Prince William County, Virginia",439,15,129,105,129,42,13,6
1500000US511539012201,511539012201,"Block Group 1, Census Tract 9012.20, Prince William County, Virginia",3193,527,998,661,674,242,68,23
1500000US511539012211,511539012211,"Block Group 1, Census Tract 9012.21, Prince William County, Virginia",949,378,310,152,75,26,7,1
1500000US511539012212,511539012212,"Block Group 2, Census Tract 9012.21, Prince William County, Virginia",1031,184,309,211,204,85,29,9
1500000US511539012221,511539012221,"Block Group 1, Census Tract 9012.22, Prince William County, Virginia",496,69,124,97,121,64,17,4
1500000US511539012222,511539012222,"Block Group 2, Census Tract 9012.22, Prince William County, Virginia",489,56,158,112,112,37,10,4
1500000US511539012231,511539012231,"Block Group 1, Census Tract 9012.23, Prince William County, Virginia",183,11,67,46,28,24,6,1
1500000US511539012232,511539012232,"Block Group 2, Census Tract 9012.23, Prince William County, Virginia",930,212,257,188,155,82,25,11
1500000US511539012233,511539012233,"Block Group 3, Census Tract 9012.23, Prince William County, Virginia",627,179,170,112,89,50,19,8
1500000US511539012234,511539012234,"Block Group 4, Census Tract 9012.23, Prince William County, Virginia",503,62,170,110,105,34,17,5
1500000US511539013011,511539013011,"Block Group 1, Census Tract 9013.01, Prince William County, Virginia",828,49,194,176,246,109,33,21
1500000US511539013012,511539013012,"Block Group 2, Census Tract 9013.01, Prince William County, Virginia",397,27,122,86,100,37,15,10
1500000US511539013013,511539013013,"Block Group 3, Census Tract 9013.01, Prince William County, Virginia",636,99,218,114,106,65,29,5
1500000US511539013021,511539013021,"Block Group 1, Census Tract 9013.02, Prince William County, Virginia",204,26,71,42,34,18,9,4
1500000US511539013022,511539013022,"Block Group 2, Census Tract 9013.02, Prince William County, Virginia",575,87,197,118,102,42,17,12
1500000US511539013023,511539013023,"Block Group 3, Census Tract 9013.02, Prince William County, Virginia",447,37,157,102,88,33,19,11
1500000US511539013024,511539013024,"Block Group 4, Census Tract 9013.02, Prince William County, Virginia",1097,107,406,219,203,105,37,20
1500000US511539014031,511539014031,"Block Group 1, Census Tract 9014.03, Prince William County, Virginia",1514,621,458,205,148,49,18,15
1500000US511539014032,511539014032,"Block Group 2, Census Tract 9014.03, Prince William County, Virginia",646,177,177,115,106,41,20,10
1500000US511539014041,511539014041,"Block Group 1, Census Tract 9014.04, Prince William County, Virginia",2678,771,842,544,306,137,57,21
1500000US511539014042,511539014042,"Block Group 2, Census Tract 9014.04, Prince William County, Virginia",563,133,156,90,76,49,32,27
1500000US511539014051,511539014051,"Block Group 1, Census Tract 9014.05, Prince William County, Virginia",762,106,288,147,135,57,22,7
1500000US511539014052,511539014052,"Block Group 2, Census Tract 9014.05, Prince William County, Virginia",709,72,203,150,178,68,27,11
1500000US511539014061,511539014061,"Block Group 1, Census Tract 9014.06, Prince William County, Virginia",1474,122,398,341,394,156,42,21
1500000US511539014062,511539014062,"Block Group 2, Census Tract 9014.06, Prince William County, Virginia",899,101,316,188,195,65,27,7
1500000US511539014063,511539014063,"Block Group 3, Census Tract 9014.06, Prince William County, Virginia",565,91,222,93,79,50,16,14
1500000US511539015011,511539015011,"Block Group 1, Census Tract 9015.01, Prince William County, Virginia",229,18,94,38,45,24,7,3
1500000US511539015012,511539015012,"Block Group 2, Census Tract 9015.01, Prince William County, Virginia",558,50,205,100,121,50,17,15
1500000US511539015013,511539015013,"Block Group 3, Census Tract 9015.01, Prince William County, Virginia",560,84,193,114,112,40,9,8
1500000US511539015014,511539015014,"Block Group 4, Census Tract 9015.01, Prince William County, Virginia",484,93,160,101,78,38,10,4
1500000US511539015015,511539015015,"Block Group 5, Census Tract 9015.01, Prince William County, Virginia",348,88,133,73,38,11,4,1
1500000US511539015016,511539015016,"Block Group 6, Census Tract 9015.01, Prince William County, Virginia",483,93,265,57,45,13,4,6
1500000US511539015021,511539015021,"Block Group 1, Census Tract 9015.02, Prince William County, Virginia",617,55,237,121,119,57,21,7
1500000US511539015022,511539015022,"Block Group 2, Census Tract 9015.02, Prince William County, Virginia",484,72,183,90,78,39,11,11
1500000US511539015023,511539015023,"Block Group 3, Census Tract 9015.02, Prince William County, Virginia",204,32,76,30,40,20,3,3
1500000US511539015024,511539015024,"Block Group 4, Census Tract 9015.02, Prince William County, Virginia",153,19,52,40,24,14,2,2
1500000US511539016011,511539016011,"Block Group 1, Census Tract 9016.01, Prince William County, Virginia",430,76,135,78,66,39,19,17
1500000US511539016012,511539016012,"Block Group 2, Census Tract 9016.01, Prince William County, Virginia",279,36,96,55,51,23,7,11
1500000US511539016013,511539016013,"Block Group 3, Census Tract 9016.01, Prince William County, Virginia",384,46,136,63,73,37,19,10
1500000US511539016021,511539016021,"Block Group 1, Census Tract 9016.02, Prince William County, Virginia",342,139,132,47,18,5,0,1
1500000US511539016022,511539016022,"Block Group 2, Census Tract 9016.02, Prince William County, Virginia",1499,287,446,312,267,129,34,24
1500000US511539016023,511539016023,"Block Group 3, Census Tract 9016.02, Prince William County, Virginia",388,49,97,92,86,39,15,10
1500000US511539016024,511539016024,"Block Group 4, Census Tract 9016.02, Prince William County, Virginia",232,27,80,56,38,19,10,2
1500000US511539017011,511539017011,"Block Group 1, Census Tract 9017.01, Prince William County, Virginia",379,115,97,51,42,38,18,18
1500000US511539017012,511539017012,"Block Group 2, Census Tract 9017.01, Prince William County, Virginia",1521,377,324,255,258,145,74,88
1500000US511539017013,511539017013,"Block Group 3, Census Tract 9017.01, Prince William County, Virginia",359,43,118,64,70,32,9,23
1500000US511539017014,511539017014,"Block Group 4, Census Tract 9017.01, Prince William County, Virginia",251,34,91,54,44,21,4,3
1500000US511539017021,511539017021,"Block Group 1, Census Tract 9017.02, Prince William County, Virginia",583,105,158,94,106,54,34,32
1500000US511539017022,511539017022,"Block Group 2, Census Tract 9017.02, Prince William County, Virginia",253,30,72,51,53,21,9,17
1500000US511539017023,511539017023,"Block Group 3, Census Tract 9017.02, Prince William County, Virginia",249,39,54,45,42,31,15,23
1500000US511539019001,511539019001,"Block Group 1, Census Tract 9019, Prince William County, Virginia",229,37,65,45,39,26,8,9
1500000US511539019002,511539019002,"Block Group 2, Census Tract 9019, Prince William County, Virginia",596,124,154,138,94,48,20,18
1500000US511539019003,511539019003,"Block Group 3, Census Tract 9019, Prince William County, Virginia",224,36,75,42,41,16,9,5
1500000US511539019004,511539019004,"Block Group 4, Census Tract 9019, Prince William County, Virginia",262,42,87,47,44,27,9,6
1500000US511539019005,511539019005,"Block Group 5, Census Tract 9019, Prince William County, Virginia",309,68,104,62,44,15,7,9
1500000US511552101001,511552101001,"Block Group 1, Census Tract 2101, Pulaski County, Virginia",479,107,188,95,62,18,6,3
1500000US511552101002,511552101002,"Block Group 2, Census Tract 2101, Pulaski County, Virginia",721,152,274,149,109,28,8,1
1500000US511552101003,511552101003,"Block Group 3, Census Tract 2101, Pulaski County, Virginia",492,115,207,84,60,19,5,2
1500000US511552101004,511552101004,"Block Group 4, Census Tract 2101, Pulaski County, Virginia",423,135,150,77,46,13,1,1
1500000US511552101005,511552101005,"Block Group 5, Census Tract 2101, Pulaski County, Virginia",267,75,102,51,32,4,3,0
1500000US511552101006,511552101006,"Block Group 6, Census Tract 2101, Pulaski County, Virginia",405,125,171,62,32,11,3,1
1500000US511552102001,511552102001,"Block Group 1, Census Tract 2102, Pulaski County, Virginia",638,215,256,93,58,13,2,1
1500000US511552102002,511552102002,"Block Group 2, Census Tract 2102, Pulaski County, Virginia",266,77,106,40,32,10,1,0
1500000US511552102003,511552102003,"Block Group 3, Census Tract 2102, Pulaski County, Virginia",344,136,118,47,25,10,3,5
1500000US511552102004,511552102004,"Block Group 4, Census Tract 2102, Pulaski County, Virginia",497,171,172,84,49,14,5,2
1500000US511552102005,511552102005,"Block Group 5, Census Tract 2102, Pulaski County, Virginia",550,121,229,94,74,21,8,3
1500000US511552102006,511552102006,"Block Group 6, Census Tract 2102, Pulaski County, Virginia",546,118,227,98,78,15,6,4
1500000US511552102007,511552102007,"Block Group 7, Census Tract 2102, Pulaski County, Virginia",503,96,210,85,81,24,4,3
1500000US511552103001,511552103001,"Block Group 1, Census Tract 2103, Pulaski County, Virginia",570,217,198,77,48,24,6,0
1500000US511552103002,511552103002,"Block Group 2, Census Tract 2103, Pulaski County, Virginia",322,106,122,49,32,9,3,1
1500000US511552103003,511552103003,"Block Group 3, Census Tract 2103, Pulaski County, Virginia",544,130,204,111,59,22,14,4
1500000US511552103004,511552103004,"Block Group 4, Census Tract 2103, Pulaski County, Virginia",356,93,134,67,43,10,7,2
1500000US511552103005,511552103005,"Block Group 5, Census Tract 2103, Pulaski County, Virginia",294,55,122,54,45,16,1,1
1500000US511552104001,511552104001,"Block Group 1, Census Tract 2104, Pulaski County, Virginia",472,132,173,95,45,14,8,5
1500000US511552104002,511552104002,"Block Group 2, Census Tract 2104, Pulaski County, Virginia",427,132,139,78,47,24,2,5
1500000US511552104003,511552104003,"Block Group 3, Census Tract 2104, Pulaski County, Virginia",521,138,160,106,84,23,4,6
1500000US511552104004,511552104004,"Block Group 4, Census Tract 2104, Pulaski County, Virginia",448,90,182,95,50,22,8,1
1500000US511552104005,511552104005,"Block Group 5, Census Tract 2104, Pulaski County, Virginia",371,80,138,77,48,17,7,4
1500000US511552105001,511552105001,"Block Group 1, Census Tract 2105, Pulaski County, Virginia",409,95,195,59,49,10,1,0
1500000US511552105002,511552105002,"Block Group 2, Census Tract 2105, Pulaski County, Virginia",346,76,120,66,62,16,4,2
1500000US511552105003,511552105003,"Block Group 3, Census Tract 2105, Pulaski County, Virginia",326,68,139,66,39,12,2,0
1500000US511552106001,511552106001,"Block Group 1, Census Tract 2106, Pulaski County, Virginia",589,157,219,111,69,23,10,0
1500000US511552106002,511552106002,"Block Group 2, Census Tract 2106, Pulaski County, Virginia",486,125,205,83,59,12,1,1
1500000US511552106003,511552106003,"Block Group 3, Census Tract 2106, Pulaski County, Virginia",485,124,180,85,56,32,6,2
1500000US511552107001,511552107001,"Block Group 1, Census Tract 2107, Pulaski County, Virginia",800,282,280,119,94,22,2,1
1500000US511552107002,511552107002,"Block Group 2, Census Tract 2107, Pulaski County, Virginia",412,107,143,84,58,14,5,1
1500000US511552107003,511552107003,"Block Group 3, Census Tract 2107, Pulaski County, Virginia",334,100,120,67,31,12,3,1
1500000US511579901001,511579901001,"Block Group 1, Census Tract 9901, Rappahannock County, Virginia",523,124,196,85,75,27,9,7
1500000US511579901002,511579901002,"Block Group 2, Census Tract 9901, Rappahannock County, Virginia",505,133,183,105,57,17,8,2
1500000US511579902001,511579902001,"Block Group 1, Census Tract 9902, Rappahannock County, Virginia",823,166,320,120,129,61,18,9
1500000US511579902002,511579902002,"Block Group 2, Census Tract 9902, Rappahannock County, Virginia",417,110,157,59,56,21,7,7
1500000US511579902003,511579902003,"Block Group 3, Census Tract 9902, Rappahannock County, Virginia",520,118,222,81,58,27,7,7
1500000US511599901001,511599901001,"Block Group 1, Census Tract 9901, Richmond County, Virginia",393,98,148,68,47,16,11,5
1500000US511599901002,511599901002,"Block Group 2, Census Tract 9901, Richmond County, Virginia",503,172,157,81,63,25,4,1
1500000US511599901003,511599901003,"Block Group 3, Census Tract 9901, Richmond County, Virginia",522,174,173,76,62,25,7,5
1500000US511599901004,511599901004,"Block Group 4, Census Tract 9901, Richmond County, Virginia",560,146,214,95,71,16,12,6
1500000US511599902001,511599902001,"Block Group 1, Census Tract 9902, Richmond County, Virginia",618,150,219,117,80,34,11,7
1500000US511599902002,511599902002,"Block Group 2, Census Tract 9902, Richmond County, Virginia",341,91,112,66,47,19,4,2
1500000US511610301001,511610301001,"Block Group 1, Census Tract 301, Roanoke County, Virginia",535,91,222,114,72,24,10,2
1500000US511610301002,511610301002,"Block Group 2, Census Tract 301, Roanoke County, Virginia",482,85,203,89,72,25,6,2
1500000US511610301003,511610301003,"Block Group 3, Census Tract 301, Roanoke County, Virginia",363,67,143,66,60,23,3,1
1500000US511610302016,511610302016,"Block Group 6, Census Tract 302.01, Roanoke County, Virginia",803,118,304,160,149,53,12,7
1500000US511610302017,511610302017,"Block Group 7, Census Tract 302.01, Roanoke County, Virginia",289,44,121,65,42,11,5,1
1500000US511610302019,511610302019,"Block Group 9, Census Tract 302.01, Roanoke County, Virginia",535,71,187,118,115,27,14,3
1500000US511610302031,511610302031,"Block Group 1, Census Tract 302.03, Roanoke County, Virginia",1056,210,413,220,149,51,8,5
1500000US511610302032,511610302032,"Block Group 2, Census Tract 302.03, Roanoke County, Virginia",162,62,51,29,13,5,1,1
1500000US511610302041,511610302041,"Block Group 1, Census Tract 302.04, Roanoke County, Virginia",1044,388,338,167,92,44,11,4
1500000US511610302042,511610302042,"Block Group 2, Census Tract 302.04, Roanoke County, Virginia",1096,435,366,151,100,31,8,5
1500000US511610302043,511610302043,"Block Group 3, Census Tract 302.04, Roanoke County, Virginia",850,249,357,131,81,20,10,2
1500000US511610302051,511610302051,"Block Group 1, Census Tract 302.05, Roanoke County, Virginia",623,224,232,71,62,21,7,6
1500000US511610302052,511610302052,"Block Group 2, Census Tract 302.05, Roanoke County, Virginia",826,161,315,169,134,31,13,3
1500000US511610303001,511610303001,"Block Group 1, Census Tract 303, Roanoke County, Virginia",501,223,160,57,41,15,4,1
1500000US511610303002,511610303002,"Block Group 2, Census Tract 303, Roanoke County, Virginia",236,40,106,46,35,7,2,0
1500000US511610303003,511610303003,"Block Group 3, Census Tract 303, Roanoke County, Virginia",287,40,90,63,65,21,5,3
1500000US511610303004,511610303004,"Block Group 4, Census Tract 303, Roanoke County, Virginia",404,75,178,67,52,20,7,5
